Code,Label,Year,Employee income earners (no.),Total employee income ($m),Median employee income ($),Mean employee income ($),Own unincorporated business income earners (no.),Total own unincorporated business income ($m),Median own unincorporated business income ($),Mean own unincorporated business income ($),Investment income earners (no.),Total investment income ($m),Median investment income ($),Mean investment income ($),Total income (excl. Government pensions and allowances) ($m),Median total income (excl. Government pensions and allowances) ($),Mean total income (excl. Government pensions and allowances) ($),Total income (excl. Government pensions and allowances) - gini coefficient,Total income (excl. Government pensions and allowances) - income share of top 1% of earners
210041539,Diggers Rest,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210041540,Sunbury - South,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210041540,Sunbury - South,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210041540,Sunbury - South,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210041540,Sunbury - South,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210041540,Sunbury - South,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210041540,Sunbury - South,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210041540,Sunbury - South,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210041540,Sunbury - South,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210041541,Sunbury - West,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210041541,Sunbury - West,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210041541,Sunbury - West,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210041541,Sunbury - West,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210041541,Sunbury - West,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210041541,Sunbury - West,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210041541,Sunbury - West,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210041541,Sunbury - West,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051242,Broadmeadows,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051242,Broadmeadows,2016.0,4667,185.2,37025,39690,947,16,13434,16854,2410,3.9,80,1615,194.3,35954,39778,0.405,4.3
210051242,Broadmeadows,2017.0,4977,193.8,35159,38944,1062,17.2,12952,16187,2359,5.1,68,2153,206,34939,39929,0.42,4.6
210051242,Broadmeadows,2018.0,5224,214.6,37277,41087,1172,18.6,12663,15889,2493,5.7,50,2287,228.3,36296,41320,0.408,4.5
210051242,Broadmeadows,2019.0,5694,237.9,36787,41785,1255,21,13020,16733,2902,5.7,30,1977,253.7,36152,42128,0.415,4.4
210051242,Broadmeadows,2020.0,5807,250.5,37853,43137,1319,21.2,12692,16101,2849,8.9,17,3114,268,36715,43471,0.42,5.1
210051242,Broadmeadows,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051242,Broadmeadows,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051243,Campbellfield - Coolaroo,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051243,Campbellfield - Coolaroo,2016.0,5194,210.2,37200,40468,1184,22.8,16276,19262,2819,16.6,142,5900,237.3,35759,40884,0.424,5.9
210051243,Campbellfield - Coolaroo,2017.0,5413,225.2,37077,41603,1257,25.2,15004,20075,2781,16.6,120,5957,256.5,35553,42682,0.438,7.1
210051243,Campbellfield - Coolaroo,2018.0,5672,242.2,38078,42703,1258,22.4,14558,17787,2918,18.6,82,6390,270.4,35707,42703,0.435,5.9
210051243,Campbellfield - Coolaroo,2019.0,5844,254.5,38636,43552,1292,23.3,15625,18023,3078,19.3,51,6268,283.5,37155,43784,0.426,5.3
210051243,Campbellfield - Coolaroo,2020.0,5785,259.1,40159,44785,1344,22.1,14009,16454,2867,20.4,33,7103,285.2,37678,44348,0.436,5.8
210051243,Campbellfield - Coolaroo,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051243,Campbellfield - Coolaroo,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051245,Gladstone Park - Westmeadows,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051245,Gladstone Park - Westmeadows,2016.0,9171,486.9,48156,53090,1114,20.7,13274,18589,6851,28.8,191,4201,518,46951,52529,0.409,4.9
210051245,Gladstone Park - Westmeadows,2017.0,9282,506.5,49566,54571,1124,19.6,13306,17453,6642,29.6,168,4452,536.5,48406,54159,0.406,4.8
210051245,Gladstone Park - Westmeadows,2018.0,9351,528.3,51192,56495,1140,21.2,13042,18574,6726,33.6,164,4999,566,49166,55799,0.412,5.2
210051245,Gladstone Park - Westmeadows,2019.0,9337,551,53602,59016,1177,22.8,13558,19369,6950,35.4,124,5087,592.3,51616,58060,0.408,4.9
210051245,Gladstone Park - Westmeadows,2020.0,9312,561.6,54288,60310,1150,21.2,13003,18469,6638,33.3,88,5022,596,52112,59038,0.412,4.8
210051245,Gladstone Park - Westmeadows,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051245,Gladstone Park - Westmeadows,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051246,Greenvale - Bulla,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051246,Greenvale - Bulla,2016.0,8780,496.6,48395,56557,1353,29.3,15060,21654,7336,73.2,288,9980,581.5,49193,59687,0.43,6.1
210051246,Greenvale - Bulla,2017.0,9398,549.2,50116,58439,1462,33.3,15015,22796,7595,78.7,259,10361,645.1,50279,61184,0.435,6.5
210051246,Greenvale - Bulla,2018.0,9862,594.7,52071,60297,1545,33.6,15136,21742,7940,88.6,219,11158,698.7,51654,62773,0.434,6.3
210051246,Greenvale - Bulla,2019.0,10291,645.7,54508,62749,1578,35.2,13698,22333,8253,89.9,168,10888,749.4,54069,64890,0.434,6.9
210051246,Greenvale - Bulla,2020.0,10766,699.2,56088,64947,1618,37.3,13781,23036,8320,90.2,122,10840,801.5,55286,66710,0.43,6.1
210051246,Greenvale - Bulla,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051246,Greenvale - Bulla,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051247,Meadow Heights,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051247,Meadow Heights,2016.0,5028,206.3,38194,41028,1083,19.3,16689,17824,2616,6.6,79,2510,221.9,36400,40621,0.398,4
210051247,Meadow Heights,2017.0,5086,210.2,38761,41322,1133,20.4,16285,18037,2522,6.6,83,2623,228.2,37000,41252,0.407,4.4
210051247,Meadow Heights,2018.0,5230,223.2,39920,42674,1105,21.4,17764,19348,2523,6.2,79,2455,242.2,37904,42233,0.408,4.3
210051247,Meadow Heights,2019.0,5432,236.4,40987,43515,1129,21.4,16953,18947,2696,6.3,50,2331,254.4,39246,42973,0.403,4.1
210051247,Meadow Heights,2020.0,5355,242.1,42541,45219,1168,22.4,15694,19158,2638,7,30,2645,260.3,40034,44121,0.4,4
210051247,Meadow Heights,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051247,Meadow Heights,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051248,Melbourne Airport,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051248,Melbourne Airport,2016.0,42,2.5,46280,59478,-,-,-,-,45,0.5,3328,10174,2.7,41216,54253,-,-
210051248,Melbourne Airport,2017.0,62,3.9,41600,63507,11,-,-14367,-,48,1,3164,21517,4,45697,62576,-,-
210051248,Melbourne Airport,2018.0,64,3.7,43497,58018,8,-0.1,20394,-6940,46,1,5625,22783,3.7,48493,60466,-,-
210051248,Melbourne Airport,2019.0,59,3.3,49384,56046,13,-0.4,1600,-28886,47,0.9,2424,19691,4,50700,62743,-,-
210051248,Melbourne Airport,2020.0,73,4.1,40800,55690,12,-,3206,1172,47,1,538,21003,4.4,43082,63394,-,-
210051248,Melbourne Airport,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051248,Melbourne Airport,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051250,Tullamarine,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051250,Tullamarine,2016.0,3444,178.5,49542,51818,418,6.7,10525,15971,2324,7.9,149,3419,185.8,49066,52443,0.37,3.9
210051250,Tullamarine,2017.0,3380,177.8,50419,52604,416,7.3,11944,17524,2246,8.2,131,3647,186.7,50183,53305,0.374,3.8
210051250,Tullamarine,2018.0,3471,190.1,52107,54761,425,7.7,9624,18075,2239,8.1,104,3611,199,51599,55024,0.377,3.9
210051250,Tullamarine,2019.0,3504,202,53880,57658,434,8.4,11297,19435,2306,9,91,3919,211.4,52864,57393,0.382,4.2
210051250,Tullamarine,2020.0,3418,203.3,55601,59466,481,9.2,12326,19063,2216,9.1,62,4100,211.2,53649,58360,0.385,4.1
210051250,Tullamarine,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051250,Tullamarine,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051441,Craigieburn - Central,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051441,Craigieburn - Central,2016.0,4232,205,46276,48444,543,10,14691,18401,2403,3.4,69,1428,210.5,45672,48782,0.367,3.9
210051441,Craigieburn - Central,2017.0,4291,208.3,45862,48545,533,10.1,14506,18868,2301,5.1,58,2215,216.2,45816,49550,0.368,4
210051441,Craigieburn - Central,2018.0,4283,217.1,46998,50682,570,11.3,15230,19808,2353,4.5,54,1897,227.2,46365,50970,0.377,4.3
210051441,Craigieburn - Central,2019.0,4323,223.6,48304,51733,622,13,15235,20903,2498,4.3,39,1731,232.6,47641,51786,0.377,3.9
210051441,Craigieburn - Central,2020.0,4230,223.7,48927,52889,630,12.8,15777,20392,2310,4.7,27,2014,231.8,47887,52488,0.378,3.7
210051441,Craigieburn - Central,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051441,Craigieburn - Central,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051442,Craigieburn - North,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051442,Craigieburn - North,2016.0,5527,294.8,49328,53345,751,12.5,13311,16627,3317,7.2,47,2181,306,48251,52999,0.378,3.9
210051442,Craigieburn - North,2017.0,5859,312.5,49269,53338,862,13.9,12412,16129,3432,8.2,40,2382,324.2,48145,53313,0.383,4.2
210051442,Craigieburn - North,2018.0,6135,340.3,50378,55473,938,16.4,13420,17480,3550,8.4,41,2375,355.8,49167,55001,0.387,4.5
210051442,Craigieburn - North,2019.0,6383,363.5,52400,56954,969,16.7,13145,17194,3907,10.8,29,2767,378.4,51085,56593,0.383,4.1
210051442,Craigieburn - North,2020.0,6348,373.3,52737,58802,917,15.4,13795,16833,3762,10.1,21,2680,387.8,51494,58073,0.39,4.3
210051442,Craigieburn - North,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051442,Craigieburn - North,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051443,Craigieburn - South,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051443,Craigieburn - South,2016.0,7980,397.6,46789,49823,1155,18,13014,15623,4705,7.4,56,1571,411.1,46163,50049,0.376,4
210051443,Craigieburn - South,2017.0,8581,436.1,47776,50824,1338,20.5,11817,15323,4887,8.1,53,1654,453.9,46676,50651,0.38,4
210051443,Craigieburn - South,2018.0,9095,475.6,48695,52288,1552,24.2,13049,15597,5264,10.7,44,2041,499,47479,51743,0.388,4.1
210051443,Craigieburn - South,2019.0,9540,517.6,50176,54258,1674,29.4,13108,17545,5812,11.4,30,1967,542.8,48568,53243,0.386,4.1
210051443,Craigieburn - South,2020.0,9834,547.1,50807,55630,1787,32.2,13247,17994,5695,12,17,2112,574.8,48754,54404,0.395,4.2
210051443,Craigieburn - South,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051443,Craigieburn - South,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051445,Mickleham - Yuroke,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051445,Mickleham - Yuroke,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051445,Mickleham - Yuroke,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051445,Mickleham - Yuroke,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051445,Mickleham - Yuroke,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051445,Mickleham - Yuroke,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051445,Mickleham - Yuroke,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051445,Mickleham - Yuroke,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051542,Craigieburn - North West,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051542,Craigieburn - North West,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051542,Craigieburn - North West,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051542,Craigieburn - North West,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051542,Craigieburn - North West,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051542,Craigieburn - North West,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051542,Craigieburn - North West,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051542,Craigieburn - North West,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051543,Craigieburn - West,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051543,Craigieburn - West,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051543,Craigieburn - West,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051543,Craigieburn - West,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051543,Craigieburn - West,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051543,Craigieburn - West,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051543,Craigieburn - West,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051543,Craigieburn - West,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051544,Roxburgh Park (South) - Somerton,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051544,Roxburgh Park (South) - Somerton,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051544,Roxburgh Park (South) - Somerton,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051544,Roxburgh Park (South) - Somerton,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051544,Roxburgh Park (South) - Somerton,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051544,Roxburgh Park (South) - Somerton,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051544,Roxburgh Park (South) - Somerton,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051544,Roxburgh Park (South) - Somerton,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051545,Roxburgh Park - North,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051545,Roxburgh Park - North,2016.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051545,Roxburgh Park - North,2017.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051545,Roxburgh Park - North,2018.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051545,Roxburgh Park - North,2019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051545,Roxburgh Park - North,2020.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051545,Roxburgh Park - North,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
210051545,Roxburgh Park - North,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011251,Bayswater,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011251,Bayswater,2016.0,6593,340.1,47549,51591,816,16,11263,19616,4938,20.7,155,4183,359.6,46115,51402,0.406,5.5
211011251,Bayswater,2017.0,6611,348.7,48207,52743,862,16,11091,18601,4899,17.2,136,3510,365.9,46680,52117,0.41,4.9
211011251,Bayswater,2018.0,6787,371.9,50526,54800,860,16.5,10699,19231,4971,19.9,121,4007,392.6,48747,53822,0.406,4.9
211011251,Bayswater,2019.0,6891,391.8,52224,56863,902,17.3,10173,19173,5158,17.5,99,3398,411.5,50128,55155,0.405,4.7
211011251,Bayswater,2020.0,7015,410.2,52981,58470,875,16.8,10757,19217,4990,15.8,72,3175,424.8,50974,56529,0.406,4.6
211011251,Bayswater,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011251,Bayswater,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011254,Knoxfield - Scoresby,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011254,Knoxfield - Scoresby,2016.0,8051,444.8,48209,55242,966,20.1,11729,20798,6527,27,184,4133,473.6,46091,54481,0.433,6
211011254,Knoxfield - Scoresby,2017.0,8389,475.9,50000,56726,1031,23.3,12220,22600,6737,27.7,177,4114,506.4,47376,55621,0.434,6
211011254,Knoxfield - Scoresby,2018.0,8566,512.7,52002,59854,1110,24,12469,21641,6915,28.6,139,4143,547,48557,57632,0.442,6.2
211011254,Knoxfield - Scoresby,2019.0,8951,546.6,53697,61064,1204,25.1,9703,20872,7316,31.2,117,4264,586.6,50921,59267,0.438,6
211011254,Knoxfield - Scoresby,2020.0,9027,575.5,55254,63759,1222,24.8,10703,20319,7164,33.8,101,4721,615,51441,61128,0.44,6
211011254,Knoxfield - Scoresby,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011254,Knoxfield - Scoresby,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011255,Lysterfield,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011255,Lysterfield,2016.0,4005,249.2,50000,62227,528,12.7,13487,23987,3512,46.3,361,13187,301.6,52119,68255,0.467,7.8
211011255,Lysterfield,2017.0,4051,262.6,51055,64813,540,13.1,11016,24250,3490,48.3,346,13847,315.7,52858,70468,0.466,8
211011255,Lysterfield,2018.0,4076,267.2,51724,65549,478,14,15063,29281,3488,57,360,16334,332.4,54743,73149,0.469,8.9
211011255,Lysterfield,2019.0,4120,284.6,54772,69073,511,14.9,14402,29143,3555,51.8,330,14564,337.5,56336,74331,0.469,9.2
211011255,Lysterfield,2020.0,4002,284.2,56638,71015,494,15.2,14511,30825,3401,49,317,14422,335.2,58064,74649,0.467,7.7
211011255,Lysterfield,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011255,Lysterfield,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011256,Rowville - Central,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011256,Rowville - Central,2016.0,8832,497.5,48498,56331,1054,23.8,14021,22565,7203,35.5,223,4925,538.2,47623,56749,0.427,5.7
211011256,Rowville - Central,2017.0,8813,506.2,49875,57438,1088,23.3,12996,21433,7122,37.1,206,5209,546.4,48443,57342,0.429,5.6
211011256,Rowville - Central,2018.0,8821,529.8,52134,60062,1093,24.9,13980,22803,7226,38,190,5261,572.8,50125,59141,0.431,5.9
211011256,Rowville - Central,2019.0,8951,551.4,54035,61599,1154,25.8,12105,22395,7403,38.4,158,5190,596.5,51920,60538,0.425,5.9
211011256,Rowville - Central,2020.0,8952,575.4,56129,64274,1141,26.6,13005,23284,7200,33.7,117,4675,611,53556,62155,0.42,5
211011256,Rowville - Central,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011256,Rowville - Central,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011257,Rowville - North,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011257,Rowville - North,2016.0,4553,273.3,51120,60024,502,11.8,13551,23468,3643,12.8,175,3520,286.8,49455,59156,0.431,5.4
211011257,Rowville - North,2017.0,4612,284.1,52459,61603,543,12.5,12906,23064,3687,13,150,3529,299.3,49996,59852,0.43,4.9
211011257,Rowville - North,2018.0,4634,294.4,54738,63528,542,13.5,16360,24817,3724,16.4,128,4405,313.9,52075,62102,0.436,6
211011257,Rowville - North,2019.0,4645,304.3,56591,65513,550,12.7,13991,23126,3791,18.9,110,4987,322.8,53111,63522,0.435,5.7
211011257,Rowville - North,2020.0,4578,310.4,58459,67799,550,12.7,11457,23141,3654,20.9,91,5715,329.7,54817,65988,0.433,6
211011257,Rowville - North,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011257,Rowville - North,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011258,Rowville - South,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011258,Rowville - South,2016.0,6280,377,51523,60033,767,19.5,12750,25448,5177,26.9,228,5193,409.3,50443,60338,0.432,5.7
211011258,Rowville - South,2017.0,6272,385.5,52303,61465,804,21.5,13881,26788,5151,29,211,5628,425.8,51125,61937,0.439,5.9
211011258,Rowville - South,2018.0,6309,400.1,54063,63412,797,21.1,13486,26485,5153,29.6,180,5753,437.2,52632,62929,0.44,5.8
211011258,Rowville - South,2019.0,6326,410.7,55783,64929,795,19.8,14404,24901,5243,34.9,170,6654,452.2,53535,64508,0.438,6
211011258,Rowville - South,2020.0,6324,419.4,56495,66321,795,20.2,13845,25389,5094,29.7,129,5829,455.1,54292,65628,0.437,5.8
211011258,Rowville - South,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011258,Rowville - South,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011259,Wantirna,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011259,Wantirna,2016.0,7541,424.2,48580,56249,974,18.2,10636,18682,6688,35.3,361,5275,460.1,45152,53555,0.443,5.2
211011259,Wantirna,2017.0,7453,428.4,49745,57481,967,20,11599,20654,6541,34.3,349,5243,465.9,45406,54898,0.445,5.2
211011259,Wantirna,2018.0,7503,451.2,52000,60142,1021,22.6,10903,22104,6712,32.5,304,4848,492,46633,56387,0.455,5.2
211011259,Wantirna,2019.0,7571,470.7,53558,62165,1023,22.5,12375,21973,6873,34.4,245,5001,513.4,48658,58059,0.452,4.9
211011259,Wantirna,2020.0,7551,482.3,54515,63878,1013,22.3,10670,22058,6648,33.4,212,5023,519.8,49487,59196,0.455,5.2
211011259,Wantirna,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011259,Wantirna,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011260,Wantirna South,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011260,Wantirna South,2016.0,9604,553,47476,57585,1269,29.9,11860,23584,8842,50.6,393,5726,612.6,44702,56448,0.471,6.5
211011260,Wantirna South,2017.0,9652,564.2,48358,58455,1296,28.7,10655,22139,8793,52.6,349,5978,629.3,45470,57115,0.474,6.7
211011260,Wantirna South,2018.0,9646,582,50044,60337,1331,34,11750,25543,8938,53.4,336,5975,651.5,46780,58190,0.474,6.8
211011260,Wantirna South,2019.0,9699,599.8,51970,61839,1391,33,11396,23707,9074,59.2,290,6527,672.3,48434,59391,0.47,6.3
211011260,Wantirna South,2020.0,9729,620,53190,63727,1392,33.2,11379,23847,8825,55.8,274,6323,685,48547,60481,0.475,6.7
211011260,Wantirna South,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011260,Wantirna South,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011446,Boronia,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011446,Boronia,2016.0,11765,614.4,48276,52219,1550,31,12369,19978,8970,29.9,168,3335,649.9,46977,51692,0.396,4.5
211011446,Boronia,2017.0,11966,642.1,49494,53658,1595,32.2,12487,20178,8940,30.2,144,3381,677.2,47526,52485,0.399,4.6
211011446,Boronia,2018.0,12199,685.6,51924,56204,1627,34.1,12419,20942,9192,32.2,124,3500,724.3,49399,54522,0.404,4.9
211011446,Boronia,2019.0,12417,727.2,53838,58562,1657,33.4,11914,20135,9432,33.4,105,3538,765.3,51495,56942,0.397,4.7
211011446,Boronia,2020.0,12503,753.7,55167,60278,1622,33.8,12425,20823,9038,31.3,76,3467,786.2,52664,58245,0.398,4.6
211011446,Boronia,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011446,Boronia,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011447,Ferntree Gully - North,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011447,Ferntree Gully - North,2016.0,7377,397.5,48899,53884,1008,19.8,12583,19691,5658,22.5,185,3974,421.9,47495,53218,0.407,5.2
211011447,Ferntree Gully - North,2017.0,7570,415.5,49992,54881,1067,20.2,12184,18939,5592,21.5,165,3839,440.6,48232,54243,0.408,5.1
211011447,Ferntree Gully - North,2018.0,7580,433.3,52139,57166,1048,22.2,11155,21215,5665,22.2,133,3918,459.8,49642,56007,0.411,5.2
211011447,Ferntree Gully - North,2019.0,7628,450.2,53270,59014,1056,23.3,12080,22084,5772,25.2,116,4374,481.4,51491,58175,0.408,5
211011447,Ferntree Gully - North,2020.0,7618,466.4,55319,61227,1004,22.6,11766,22552,5487,25.6,95,4672,490.4,52898,59925,0.412,5.4
211011447,Ferntree Gully - North,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011447,Ferntree Gully - North,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011448,Ferntree Gully (South) - Upper Ferntree Gully,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211011448,Ferntree Gully (South) - Upper Ferntree Gully,2016.0,8245,449.8,48760,54553,1114,23.1,12565,20779,6180,20.6,145,3341,469.1,47709,54103,0.406,4.7
211011448,Ferntree Gully (South) - Upper Ferntree Gully,2017.0,8377,466.1,49287,55644,1136,25,12454,21970,6237,17.9,130,2863,489.5,48124,55086,0.408,4.4
211011448,Ferntree Gully (South) - Upper Ferntree Gully,2018.0,8538,496.9,51642,58195,1143,25.7,12773,22442,6344,20,118,3147,519.6,50092,56941,0.41,4.4
